REGION,TIMESLICE,TECHNOLOGY,FUEL,YEAR,VALUE
GLOBAL,S1D1,LNDAGRFJIC04,WTREVTFJI,2031,0.10307749184000001
GLOBAL,S1D1,LNDAGRFJIC04,WTREVTFJI,2032,0.10330101191999999
GLOBAL,S1D1,LNDAGRFJIC04,WTREVTFJI,2033,0.103524532
GLOBAL,S1D1,LNDAGRFJIC04,WTREVTFJI,2034,9.53698360208
GLOBAL,S1D1,LNDAGRFJIC04,WTREVTFJI,2035,0.10397146216
GLOBAL,S1D1,LNDAGRFJIC04,WTREVTFJI,2036,0.10407161714999999
GLOBAL,S1D1,LNDAGRFJIC04,WTREVTFJI,2037,0.10417184969000001
GLOBAL,S1D1,LNDAGRFJIC04,WTREVTFJI,2038,0.10427189559
GLOBAL,S1D1,LNDAGRFJIC04,WTREVTFJI,2039,0.10490573026
GLOBAL,S1D1,LNDAGRFJIC04,WTREVTFJI,2040,0.10447209838999999
GLOBAL,S1D1,LNDAGRFJIC04,WTREVTFJI,2041,2.0814456329
GLOBAL,S1D1,LNDAGRFJIC04,WTREVTFJI,2042,0.10444119304999999
GLOBAL,S1D1,LNDAGRFJIC04,WTREVTFJI,2043,0.10442575756
GLOBAL,S1D1,LNDAGRFJIC04,WTREVTFJI,2044,0.10441021398
GLOBAL,S1D1,LNDAGRFJIC04,WTREVTFJI,2045,0.10439466849000001
GLOBAL,S1D1,LNDAGRFJIC04,WTREVTFJI,2046,0.104288877
GLOBAL,S1D1,LNDAGRFJIC04,WTREVTFJI,2047,0.10418289987
GLOBAL,S1D1,LNDAGRFJIC04,WTREVTFJI,2048,0.10431189864
GLOBAL,S1D1,LNDAGRFJIC04,WTREVTFJI,2049,0.10408837856
GLOBAL,S1D1,LNDAGRFJIC04,WTREVTFJI,2050,0.10386496939
GLOBAL,S1D1,LNDAGRFJIC04,WTRGRCFJI,2021,0.006015411934000001
GLOBAL,S1D1,LNDAGRFJIC04,WTRGRCFJI,2022,0.006041631602999999
GLOBAL,S1D1,LNDAGRFJIC04,WTRGRCFJI,2023,0.006067857432
GLOBAL,S1D1,LNDAGRFJIC04,WTRGRCFJI,2024,0.006094077101
GLOBAL,S1D1,LNDAGRFJIC04,WTRGRCFJI,2025,0.00612029677
GLOBAL,S1D1,LNDAGRFJIC04,WTRGRCFJI,2026,0.006140052716000001
GLOBAL,S1D1,LNDAGRFJIC04,WTRGRCFJI,2027,0.006159808718000001
